# index, name, nodeLabel, _pos
443,TNFAIP3,TNFAIP3,"array([3.61952387, 7.20975528])"
444,TAX1BP1,TAX1BP1,"array([3.58555292, 7.18900467])"
445,TP53,TP53,"array([3.65594635, 7.17165994])"
446,WWOX,WWOX,"array([3.67270719, 7.19329813])"
447,CDC14A,CDC14A,"array([3.71259384, 7.10515329])"
448,TNFRSF1A,TNFRSF1A,"array([3.5903316 , 7.19996104])"
449,PSMD2,PSMD2,"array([3.60662819, 7.21750578])"
450,SHC2,SHC2,"array([3.47765639, 7.15690197])"
451,DDR2,DDR2,"array([3.53607606, 7.24219797])"
452,CDH1,CDH1,"array([3.65030514, 7.16319958])"
453,CTNND1,CTNND1,"array([3.61408471, 7.15192936])"
454,CBLL1,CBLL1,"array([3.66211373, 7.08955462])"
455,ITGA1,ITGA1,"array([3.73970642, 7.24648854])"
456,BIN1,BIN1,"array([3.60858924, 7.15306277])"
457,ITGA4,ITGA4,"array([3.64466915, 7.2256515 ])"
458,EED,EED,"array([3.6962429 , 7.15617253])"
459,FLI1,FLI1,"array([3.67710424, 7.09852931])"
460,GATA1,GATA1,"array([3.66437131, 7.1219481 ])"
461,VHL,VHL,"array([3.63610977, 7.21904118])"
462,VBP1,VBP1,"array([3.65670602, 7.24348627])"
463,PHF17,PHF17,"array([3.64609407, 7.14125266])"
464,XRCC1,XRCC1,"array([3.68039053, 7.23390236])"
465,LIG3,LIG3,"array([3.68731182, 7.25034854])"
466,PNKP,PNKP,"array([3.67779328, 7.19318424])"
467,ZNF24,ZNF24,"array([3.73285566, 7.2097127 ])"
468,ZNF174,ZNF174,"array([3.81756056, 7.2179663 ])"
469,ZNF10,ZNF10,"array([3.75915065, 7.18436248])"
470,TRIM28,TRIM28,"array([3.68594115, 7.17579349])"
471,TRIM24,TRIM24,"array([3.70795533, 7.20784027])"
472,COG5,COG5,"array([3.52535813, 7.16253859])"
473,MEFV,MEFV,"array([3.41504396, 7.09467754])"
474,VEZT,VEZT,"array([3.772986  , 7.14351003])"
475,XPA,XPA,"array([3.67180881, 7.19497106])"
476,RPA4,RPA4,"array([3.69395019, 7.30588821])"
477,XPC,XPC,"array([3.61430182, 7.18275159])"
478,RAD23A,RAD23A,"array([3.4782875 , 7.26512113])"
479,CMIP,CMIP,"array([3.73554288, 7.16204661])"
480,TRIO,TRIO,"array([3.59597408, 7.21029747])"
481,CASR,CASR,"array([3.57011671, 7.12675772])"
482,HCFC1,HCFC1,"array([3.70010105, 7.14074574])"
483,GABPA,GABPA,"array([3.68454569, 7.15995829])"
484,AGTR2,AGTR2,"array([3.6915093 , 6.96523582])"
485,MTUS1,MTUS1,"array([3.74901728, 7.02402062])"
486,RANBP9,RANBP9,"array([3.64470141, 7.15382984])"
487,USP11,USP11,"array([3.6385359 , 7.19631954])"
488,SFPQ,SFPQ,"array([3.66138932, 7.19926175])"
489,NONO,NONO,"array([3.6556306 , 7.20187585])"
490,PRKCI,PRKCI,"array([3.58878999, 7.18209535])"
491,BMX,BMX,"array([3.64519261, 7.20551478])"
492,PTPN21,PTPN21,"array([3.51510781, 7.24148132])"
493,TRO,TRO,"array([3.60205795, 7.29525529])"
494,CITED1,CITED1,"array([3.64733234, 7.0707046 ])"
495,ACTN3,ACTN3,"array([3.51700876, 7.09493853])"
496,TBR1,TBR1,"array([3.57596103, 7.26562914])"
497,CASK,CASK,"array([3.58655161, 7.16750488])"
498,ID1,ID1,"array([3.64970135, 7.11597443])"
499,LRP2,LRP2,"array([3.52784477, 7.17471977])"
500,DLG3,DLG3,"array([3.57761199, 7.1093583 ])"
501,ERBB4,ERBB4,"array([3.59157986, 7.15688849])"
502,NCS1,NCS1,"array([3.5282868 , 7.09040533])"
503,IL1RAPL1,IL1RAPL1,"array([3.43685073, 7.05198708])"
504,ARHGEF11,ARHGEF11,"array([3.59638063, 7.09031034])"
505,PLXNB3,PLXNB3,"array([3.65687148, 6.99293938])"
506,UNC5A,UNC5A,"array([3.48660303, 7.06220121])"
507,MAGED1,MAGED1,"array([3.61186892, 7.18293471])"
508,LRPPRC,LRPPRC,"array([3.67174457, 7.23780642])"
509,UXT,UXT,"array([3.7169146 , 7.23033988])"
510,SUV39H1,SUV39H1,"array([3.72377289, 7.14570648])"
511,UBE3A,UBE3A,"array([3.61748828, 7.20088669])"
512,UBQLN2,UBQLN2,"array([3.58635684, 7.22755186])"
513,RAB9A,RAB9A,"array([3.59677782, 7.27886962])"
514,RABEPK,RABEPK,"array([3.62018448, 7.31398328])"
515,CTBP2,CTBP2,"array([3.68008206, 7.13864185])"
516,KLF8,KLF8,"array([3.66525292, 7.10399662])"
517,UPF3B,UPF3B,"array([3.68200218, 7.26409015])"
518,TTC19,TTC19,"array([3.76171839, 7.1776584 ])"
519,VDAC1,VDAC1,"array([3.58730962, 7.23239647])"
520,DYNLT3,DYNLT3,"array([3.52200055, 7.2432663 ])"
521,NXF3,NXF3,"array([3.79913664, 7.17905689])"
522,XPO1,XPO1,"array([3.66346252, 7.19541951])"
523,CDC6,CDC6,"array([3.72538177, 7.16320006])"
524,PPP2R3B,PPP2R3B,"array([3.75846321, 7.24967703])"
525,TIMM8A,TIMM8A,"array([3.66600655, 7.31451157])"
526,STAM,STAM,"array([3.62567369, 7.19550033])"
527,SH3GL3,SH3GL3,"array([3.59936288, 7.18217184])"
528,SH3KBP1,SH3KBP1,"array([3.54292333, 7.16205191])"
529,DTNA,DTNA,"array([3.57268169, 7.10783206])"
530,DMD,DMD,"array([3.57224101, 7.11632634])"
531,WAS,WAS,"array([3.61799229, 7.14844875])"
532,GPHN,GPHN,"array([3.66518118, 7.1185314 ])"
533,ARHGEF9,ARHGEF9,"array([3.57097502, 7.08921674])"
534,PQBP1,PQBP1,"array([3.65910899, 7.19767151])"
535,TXNL4A,TXNL4A,"array([3.74644369, 7.26132853])"
536,WBP11,WBP11,"array([3.66201947, 7.17944743])"
537,ZFPM2,ZFPM2,"array([3.66986512, 7.08598032])"
538,F8,F8,"array([3.50788042, 7.22741323])"
539,PHYH,PHYH,"array([3.5814038 , 7.27047319])"
540,SH2D1A,SH2D1A,"array([3.51992364, 7.13385147])"
541,SLAMF1,SLAMF1,"array([3.46896196, 7.10192063])"
542,FMR1,FMR1,"array([3.70191308, 7.1928641 ])"
543,FXR1,FXR1,"array([3.69442163, 7.22756073])"
544,NUFIP1,NUFIP1,"array([3.76317935, 7.16822672])"
545,MSN,MSN,"array([3.58170582, 7.19903239])"
546,TSC1,TSC1,"array([3.59614263, 7.16469927])"
547,ARAF,ARAF,"array([3.60472766, 7.19292195])"
548,ASS1,ASS1,"array([3.57456126, 7.22127433])"
549,MAP2K2,MAP2K2,"array([3.68258714, 7.18454995])"
550,COPS3,COPS3,"array([3.65518007, 7.19303606])"
551,POLA1,POLA1,"array([3.70949883, 7.22236079])"
552,RBMS1,RBMS1,"array([3.62900668, 7.26131557])"
553,RPGR,RPGR,"array([3.74080132, 7.14770197])"
554,RPGRIP1,RPGRIP1,"array([3.80102789, 7.1177477 ])"
555,HTR2C,HTR2C,"array([3.51478987, 7.06934318])"
556,MPDZ,MPDZ,"array([3.52344809, 7.1281067 ])"
557,SYP,SYP,"array([3.55340903, 7.17442854])"
558,AP1G1,AP1G1,"array([3.57872623, 7.24991133])"
559,TAF1,TAF1,"array([3.69469933, 7.13819363])"
560,UBTF,UBTF,"array([3.6928614 , 7.15447693])"
561,RAN,RAN,"array([3.63691769, 7.16112419])"
562,NR2C2,NR2C2,"array([3.68684265, 7.13313088])"
563,NCOA3,NCOA3,"array([3.66565139, 7.15879211])"
564,RNF4,RNF4,"array([3.69357406, 7.18761464])"
565,NCOA4,NCOA4,"array([3.6734814 , 7.08142458])"
566,PAK6,PAK6,"array([3.57529021, 7.123498  ])"
567,RCHY1,RCHY1,"array([3.59747505, 7.2309124 ])"
568,PIAS2,PIAS2,"array([3.66139496, 7.16445766])"
569,BPY2,BPY2,"array([3.548921  , 7.05108403])"
570,SORBS1,SORBS1,"array([3.57029736, 7.14810335])"
571,INSM1,INSM1,"array([3.62977606, 7.08114498])"
572,YAF2,YAF2,"array([3.72878964, 7.13422975])"
573,CBX3,CBX3,"array([3.71945745, 7.16907563])"
574,LBR,LBR,"array([3.70585115, 7.19039113])"
575,MAPK8IP3,MAPK8IP3,"array([3.57839513, 7.16544188])"
576,KLC1,KLC1,"array([3.55227488, 7.24333929])"
577,SNTB2,SNTB2,"array([3.59486974, 7.13476859])"
578,BCL2L1,BCL2L1,"array([3.58277425, 7.21286403])"
579,AVEN,AVEN,"array([3.53419842, 7.28474794])"
580,BNIP3,BNIP3,"array([3.62780482, 7.27254703])"
581,RTN1,RTN1,"array([3.51990782, 7.3196628 ])"
582,BAX,BAX,"array([3.55577669, 7.21633752])"
583,BCL2A1,BCL2A1,"array([3.5290548 , 7.21274002])"
584,ABCA1,ABCA1,"array([3.57893424, 7.19104388])"
585,FADD,FADD,"array([3.59858079, 7.21177854])"
586,ANKRA2,ANKRA2,"array([3.5922198, 7.1220442])"
587,LRP2BP,LRP2BP,"array([3.37639567, 7.12512369])"
588,DAB2,DAB2,"array([3.60494135, 7.18549678])"
589,DLG2,DLG2,"array([3.5415728 , 7.08050249])"
590,TAF13,TAF13,"array([3.74355838, 7.13870886])"
591,TBP,TBP,"array([3.71103375, 7.13617615])"
592,PTPN12,PTPN12,"array([3.56553361, 7.17867883])"
593,PSTPIP1,PSTPIP1,"array([3.58142903, 7.2323831 ])"
594,PXN,PXN,"array([3.57568336, 7.19268474])"
595,TUFT1,TUFT1,"array([3.72728802, 7.34191849])"
596,TFIP11,TFIP11,"array([3.7204978, 7.2760464])"
597,PDE4DIP,PDE4DIP,"array([3.58890259, 7.17655303])"
598,PDE4D,PDE4D,"array([3.59477353, 7.17982182])"
599,HNF4A,HNF4A,"array([3.67922468, 7.14805312])"
600,NFE2L2,NFE2L2,"array([3.64815042, 7.14847167])"
601,TDG,TDG,"array([3.66685851, 7.13231107])"
602,AIRE,AIRE,"array([3.68593418, 7.19363398])"
603,AP1B1,AP1B1,"array([3.56944723, 7.20937234])"
604,PPP1R9B,PPP1R9B,"array([3.67358315, 7.15815902])"
605,CDKN2A,CDKN2A,"array([3.66695554, 7.18187565])"
606,JAK3,JAK3,"array([3.600772  , 7.13888677])"
607,TIAF1,TIAF1,"array([3.60869231, 7.02310247])"
608,STAT5A,STAT5A,"array([3.62541445, 7.15092594])"
609,EIF5A,EIF5A,"array([3.68411876, 7.25332991])"
610,RPL5,RPL5,"array([3.64135858, 7.23160446])"
611,PTRH2,PTRH2,"array([3.61727342, 7.26839763])"
612,AES,AES,"array([3.69908274, 7.15084688])"
613,TLE1,TLE1,"array([3.68865872, 7.12747819])"
614,HES6,HES6,"array([3.7722659 , 7.04677812])"
615,FOXA2,FOXA2,"array([3.71571781, 6.99695869])"
616,IL6ST,IL6ST,"array([3.61948408, 7.15708875])"
617,EPS8,EPS8,"array([3.59676745, 7.18310407])"
618,DVL1,DVL1,"array([3.62599406, 7.14630472])"
619,FASN,FASN,"array([3.6215759 , 7.20944448])"
620,CENPF,CENPF,"array([3.69837425, 7.22375035])"
621,UPF1,UPF1,"array([3.67716982, 7.25708678])"
622,HIRA,HIRA,"array([3.73760826, 7.18576176])"
623,NFU1,NFU1,"array([3.7602733 , 7.25545072])"
624,PKN2,PKN2,"array([3.57252141, 7.1701038 ])"
625,PTPN13,PTPN13,"array([3.54000964, 7.17426299])"
626,PKP4,PKP4,"array([3.605194  , 7.13532609])"
627,DSC3,DSC3,"array([3.66359953, 7.0932821 ])"
628,ATXN1,ATXN1,"array([3.66640517, 7.14657177])"
629,COIL,COIL,"array([3.64089113, 7.18105066])"
630,PEX16,PEX16,"array([3.7027398 , 7.36807812])"
631,PEX19,PEX19,"array([3.67969803, 7.27758094])"
632,NUBP1,NUBP1,"array([3.56550689, 7.32960007])"
633,ZNHIT3,ZNHIT3,"array([3.70150007, 7.08785411])"
634,IARS,IARS,"array([3.60427514, 7.23691267])"
635,GARS,GARS,"array([3.57154072, 7.23552334])"
636,HTRA2,HTRA2,"array([3.59749094, 7.19718996])"
637,MAPK14,MAPK14,"array([3.63710683, 7.18397673])"
638,DUSP10,DUSP10,"array([3.59718587, 7.27156416])"
639,BBS4,BBS4,"array([3.56475527, 7.16725975])"
640,PCM1,PCM1,"array([3.63673189, 7.15101125])"
641,BCAR1,BCAR1,"array([3.58965214, 7.16690119])"
642,RAPGEF1,RAPGEF1,"array([3.5503386 , 7.19688188])"
643,PSMB5,PSMB5,"array([3.60125141, 7.22499718])"
644,S100A7,S100A7,"array([3.62163837, 7.26349493])"
645,TRAIP,TRAIP,"array([3.58896578, 7.23782565])"
646,FLII,FLII,"array([3.55805557, 7.22308002])"
647,CSTF2,CSTF2,"array([3.67765602, 7.1954568 ])"
648,SUB1,SUB1,"array([3.65989286, 7.15922005])"
649,CSTF1,CSTF1,"array([3.7164518 , 7.25762866])"
650,XRCC2,XRCC2,"array([3.78770881, 7.27888809])"
651,RAD51D,RAD51D,"array([3.79557385, 7.22538927])"
652,MSC,MSC,"array([3.71740522, 7.01275545])"
653,ID2,ID2,"array([3.67205412, 7.12146859])"
654,TCF12,TCF12,"array([3.74286748, 7.12451841])"
655,TCF4,TCF4,"array([3.68171128, 7.12555293])"
656,PEX12,PEX12,"array([3.64953491, 7.37710404])"
657,PEX5,PEX5,"array([3.58886735, 7.33209634])"
658,PEX13,PEX13,"array([3.61375699, 7.33122418])"
659,ARF6,ARF6,"array([3.61762873, 7.18730902])"
660,NCBP2,NCBP2,"array([3.69478403, 7.31310814])"
661,NCBP1,NCBP1,"array([3.68154359, 7.2573447 ])"
662,PMF1,PMF1,"array([3.67355844, 7.18397094])"
663,EIF2AK3,EIF2AK3,"array([3.54784869, 7.18527609])"
664,IGHMBP2,IGHMBP2,"array([3.57787454, 7.03972092])"
665,DLG4,DLG4,"array([3.53842265, 7.10678031])"
666,KCNJ4,KCNJ4,"array([3.53245674, 7.05110119])"
667,NCK1,NCK1,"array([3.58035598, 7.15769868])"
668,EPHB1,EPHB1,"array([3.56498297, 7.15876065])"
669,MINK1,MINK1,"array([3.53447158, 7.2693823 ])"
670,RECQL,RECQL,"array([3.7415939 , 7.15834598])"
671,KPNA4,KPNA4,"array([3.68645104, 7.19938089])"
672,YAP1,YAP1,"array([3.63346675, 7.15508281])"
673,PIAS1,PIAS1,"array([3.67739597, 7.15309843])"
674,STAT1,STAT1,"array([3.63505652, 7.17201864])"
675,MAPKAPK2,MAPKAPK2,"array([3.5955895, 7.1880125])"
676,S100P,S100P,"array([3.5839101, 7.2998995])"
677,KCNJ2,KCNJ2,"array([3.45715637, 7.09208029])"
678,LY9,LY9,"array([3.44699303, 7.09066894])"
679,AP2M1,AP2M1,"array([3.59051058, 7.2127015 ])"
680,TIAM1,TIAM1,"array([3.59259426, 7.12626987])"
681,PTBP1,PTBP1,"array([3.67902886, 7.22908992])"
682,HNRNPL,HNRNPL,"array([3.64128956, 7.22871921])"
683,IFI35,IFI35,"array([3.56040609, 7.12331644])"
684,NMI,NMI,"array([3.64702627, 7.13529023])"
685,SYN2,SYN2,"array([3.56485255, 7.10671768])"
686,KCNIP3,KCNIP3,"array([3.59035425, 7.18656468])"
687,TTF1,TTF1,"array([3.73120183, 7.20467596])"
688,PTRF,PTRF,"array([3.64307855, 7.18248884])"
689,CDKN1B,CDKN1B,"array([3.64285427, 7.17080822])"
690,NUP50,NUP50,"array([3.6612408 , 7.25534017])"
691,BMPR2,BMPR2,"array([3.52167095, 7.02783628])"
692,CYFIP2,CYFIP2,"array([3.57876878, 7.13968073])"
693,INPPL1,INPPL1,"array([3.59024496, 7.21828424])"
694,NCOR2,NCOR2,"array([3.68277794, 7.12356171])"
695,SPEN,SPEN,"array([3.67874149, 7.18255801])"
696,CDKN1C,CDKN1C,"array([3.70399056, 7.2005868 ])"
697,EPS15L1,EPS15L1,"array([3.56427143, 7.24683114])"
698,AGFG1,AGFG1,"array([3.53181518, 7.1849739 ])"
699,EPS15,EPS15,"array([3.56742488, 7.20742952])"
700,UGCG,UGCG,"array([3.51796377, 7.37163544])"
701,SERPINH1,SERPINH1,"array([3.63891696, 7.21272596])"
702,UBQLN4,UBQLN4,"array([3.60173755, 7.20046264])"
703,NEUROD1,NEUROD1,"array([3.70571577, 7.25224066])"
704,DCTN1,DCTN1,"array([3.62571542, 7.22119799])"
705,COPB1,COPB1,"array([3.63435296, 7.24022993])"
706,COPG,COPG,"array([3.69010776, 7.27370234])"
707,COPG2,COPG2,"array([3.69475302, 7.26278175])"
708,MYO6,MYO6,"array([3.58856494, 7.18811108])"
709,DCP1A,DCP1A,"array([3.59886497, 7.19140485])"
710,BPTF,BPTF,"array([3.62730652, 7.1442013 ])"
711,MAZ,MAZ,"array([3.62778749, 7.10073746])"
712,F11R,F11R,"array([3.53392564, 7.19279095])"
713,TJP1,TJP1,"array([3.55101633, 7.21890251])"
714,ADAM17,ADAM17,"array([3.63843927, 7.10556033])"
715,NPC2,NPC2,"array([3.70376049, 7.2379343 ])"
716,PLXNB1,PLXNB1,"array([3.53068257, 7.0991101 ])"
717,BOK,BOK,"array([3.49037872, 7.20486265])"
718,BAD,BAD,"array([3.57750399, 7.17809586])"
719,LSM6,LSM6,"array([3.70730962, 7.26562021])"
720,SNRPD2,SNRPD2,"array([3.67872996, 7.23232037])"
721,SNRPD3,SNRPD3,"array([3.6690926 , 7.21875196])"
722,SNRPD1,SNRPD1,"array([3.67665251, 7.23064051])"
723,ABCC2,ABCC2,"array([3.58987696, 7.24796822])"
724,CADM1,CADM1,"array([3.76151529, 7.28578901])"
725,MPP3,MPP3,"array([3.68098936, 7.20617935])"
726,THOP1,THOP1,"array([3.71201522, 7.24031342])"
727,CSPG4,CSPG4,"array([3.64841463, 7.04567428])"
728,GRIP2,GRIP2,"array([3.71657431, 7.02533846])"
729,RANBP1,RANBP1,"array([3.64004763, 7.14819754])"
730,CDC45,CDC45,"array([3.72596944, 7.20994286])"
731,PTK2B,PTK2B,"array([3.59690856, 7.12888243])"
732,UBQLN1,UBQLN1,"array([3.48566791, 7.18388602])"
733,MTOR,MTOR,"array([3.59498199, 7.17567347])"
734,ITGA3,ITGA3,"array([3.57100777, 7.23319663])"
735,SNX4,SNX4,"array([3.57631069, 7.1908514 ])"
736,BMPR1A,BMPR1A,"array([3.564294  , 7.08592461])"
737,SF3B4,SF3B4,"array([3.6510134 , 7.22269896])"
738,RGS7,RGS7,"array([3.5499001 , 7.10886072])"
739,HNRNPD,HNRNPD,"array([3.62498092, 7.23111563])"
740,HECW1,HECW1,"array([3.61653494, 7.12993776])"
741,VPS37A,VPS37A,"array([3.56207681, 7.26941837])"
742,ETV6,ETV6,"array([3.65782153, 7.13282056])"
743,MYBL2,MYBL2,"array([3.70864909, 7.15926295])"
744,ZNF622,ZNF622,"array([3.74672057, 7.16174284])"
745,CACYBP,CACYBP,"array([3.59276295, 7.20102085])"
746,SKP1,SKP1,"array([3.66885108, 7.19459491])"
747,MAD2L1,MAD2L1,"array([3.69883664, 7.1727903 ])"
748,ESR2,ESR2,"array([3.67102451, 7.18027475])"
749,PPARG,PPARG,"array([3.67213648, 7.1440169 ])"
750,BAG1,BAG1,"array([3.6095646 , 7.15744219])"
751,HSPA8,HSPA8,"array([3.61454417, 7.20200057])"
752,GRB10,GRB10,"array([3.59585977, 7.16195702])"
753,GIGYF2,GIGYF2,"array([3.64085631, 7.21290289])"
754,PROX1,PROX1,"array([3.64194354, 7.07927614])"
755,USP7,USP7,"array([3.65108254, 7.19789954])"
756,KHDRBS1,KHDRBS1,"array([3.62453713, 7.17160707])"
757,RAPSN,RAPSN,"array([3.70363592, 7.2892312 ])"
758,TFAP2C,TFAP2C,"array([3.71570885, 7.17821083])"
759,RIT1,RIT1,"array([3.54052719, 7.2158706 ])"
760,MRAS,MRAS,"array([3.49920461, 7.21119321])"
761,PGR,PGR,"array([3.66196676, 7.13428765])"
762,PSMD4,PSMD4,"array([3.51313188, 7.18440133])"
763,RAD23B,RAD23B,"array([3.49287206, 7.18195327])"
764,GTF2I,GTF2I,"array([3.65697236, 7.20013234])"
765,THRB,THRB,"array([3.6818277 , 7.15206861])"
766,PSMC5,PSMC5,"array([3.60851813, 7.1947319 ])"
767,TRAF1,TRAF1,"array([3.59738396, 7.22191024])"
768,HIVEP3,HIVEP3,"array([3.63021454, 7.09357509])"
769,SMARCD2,SMARCD2,"array([3.64122241, 7.15168474])"
770,RNF7,RNF7,"array([3.6226384 , 7.17294078])"
771,CUL5,CUL5,"array([3.64774706, 7.21963197])"
772,SETDB1,SETDB1,"array([3.67756417, 7.17560527])"
773,PEX7,PEX7,"array([3.668282  , 7.34722118])"
774,PEX10,PEX10,"array([3.63975695, 7.29972168])"
775,SP3,SP3,"array([3.71299059, 7.15252292])"
776,STK19,STK19,"array([3.75007913, 7.30688257])"
777,MCM6,MCM6,"array([3.71274874, 7.19248182])"
778,RFXAP,RFXAP,"array([3.7232962 , 7.12179769])"
779,RFX5,RFX5,"array([3.63880597, 7.1555922 ])"
780,TRAF2,TRAF2,"array([3.62186781, 7.20136708])"
781,BCL2L2,BCL2L2,"array([3.57314141, 7.26569526])"
782,BCL2L11,BCL2L11,"array([3.57398356, 7.23585324])"
783,STAP2,STAP2,"array([3.56515758, 7.18298576])"
784,PTK6,PTK6,"array([3.58212241, 7.12561638])"
785,EXOSC6,EXOSC6,"array([3.66715936, 7.28943146])"
786,PSMB1,PSMB1,"array([3.60871092, 7.21071866])"
787,DCP2,DCP2,"array([3.59271213, 7.24153817])"
788,IL16,IL16,"array([3.57498342, 7.11037538])"
789,PPP1R12A,PPP1R12A,"array([3.62212903, 7.1879586 ])"
790,RING1,RING1,"array([3.68752047, 7.1392457 ])"
791,CBX4,CBX4,"array([3.68664559, 7.12166271])"
792,RAC1,RAC1,"array([3.58837911, 7.17067276])"
793,RAC2,RAC2,"array([3.55188156, 7.20808175])"
794,CUL1,CUL1,"array([3.65725934, 7.22352102])"
795,TALDO1,TALDO1,"array([3.73524331, 7.26413814])"
796,TRPV1,TRPV1,"array([3.52672603, 7.11882508])"
797,SYT9,SYT9,"array([3.5985651, 7.0928155])"
798,TACC1,TACC1,"array([3.66795   , 7.21353202])"
799,YEATS4,YEATS4,"array([3.69904711, 7.15481905])"
800,CLNS1A,CLNS1A,"array([3.65136531, 7.23699545])"
801,RFWD2,RFWD2,"array([3.6315016 , 7.20016462])"
802,SIPA1,SIPA1,"array([3.75919516, 7.18085609])"
803,SIAH1,SIAH1,"array([3.61119937, 7.16474938])"
804,KIF22,KIF22,"array([3.61067761, 7.13079249])"
805,PEG10,PEG10,"array([3.59137958, 7.10821648])"
806,SIAH2,SIAH2,"array([3.62023342, 7.18823372])"
807,ATXN7,ATXN7,"array([3.64902238, 7.15275471])"
808,CRX,CRX,"array([3.75637358, 7.09337253])"
809,NEDD4,NEDD4,"array([3.61510175, 7.20043195])"
810,UBE2D2,UBE2D2,"array([3.62175293, 7.21665275])"
811,ILK,ILK,"array([3.62932264, 7.24499035])"
812,ILKAP,ILKAP,"array([3.59880472, 7.35671611])"
813,LIMS1,LIMS1,"array([3.63801015, 7.13257632])"
814,DNM2,DNM2,"array([3.60878572, 7.19152054])"
815,SHANK1,SHANK1,"array([3.57772492, 7.08493833])"
816,BLMH,BLMH,"array([3.65026363, 7.25757169])"
817,PPP2R5D,PPP2R5D,"array([3.69510095, 7.1486185 ])"
818,COPS5,COPS5,"array([3.6568916 , 7.22717085])"
819,CFTR,CFTR,"array([3.50977846, 7.17586869])"
820,GOPC,GOPC,"array([3.57966909, 7.10780475])"
821,SLBP,SLBP,"array([3.77970242, 7.27918762])"
822,ERI1,ERI1,"array([3.82778004, 7.29051185])"
823,SCAMP1,SCAMP1,"array([3.62169286, 7.3181979 ])"
824,ITSN1,ITSN1,"array([3.53529419, 7.17862862])"
825,IPCEF1,IPCEF1,"array([3.79362924, 7.11421566])"
826,CYTH2,CYTH2,"array([3.70637863, 7.17321782])"
827,NR0B1,NR0B1,"array([3.64110639, 7.11777074])"
828,HEXIM1,HEXIM1,"array([3.7023641 , 7.17401401])"
829,RGS4,RGS4,"array([3.51516318, 7.16931944])"
830,COPB2,COPB2,"array([3.64212122, 7.26578922])"
831,MAP3K3,MAP3K3,"array([3.5815856 , 7.17881446])"
832,MAP2K5,MAP2K5,"array([3.56963105, 7.11688924])"
833,SNAP23,SNAP23,"array([3.58712976, 7.27587964])"
834,SNAPIN,SNAPIN,"array([3.58112014, 7.20847384])"
835,ARNTL,ARNTL,"array([3.7299589, 7.1570924])"
836,RANBP3,RANBP3,"array([3.6697869 , 7.22279278])"
837,GOLGA2,GOLGA2,"array([3.63079081, 7.22567496])"
838,GORASP2,GORASP2,"array([3.68568206, 7.24157523])"
839,MAGOH,MAGOH,"array([3.65949553, 7.23114061])"
840,RBM8A,RBM8A,"array([3.66694982, 7.22635143])"
841,ACCN3,ACCN3,"array([3.55323824, 7.02146423])"
842,IL1RAP,IL1RAP,"array([3.55476753, 7.29875632])"
843,TOLLIP,TOLLIP,"array([3.62016478, 7.20426413])"
844,PPP1R8,PPP1R8,"array([3.68807975, 7.20106868])"
845,EIF4A1,EIF4A1,"array([3.65423395, 7.23533379])"
846,RND1,RND1,"array([3.55605217, 7.11895551])"
847,ARHGAP5,ARHGAP5,"array([3.54100236, 7.10876209])"
848,RND3,RND3,"array([3.50652685, 7.12868571])"
849,HNRNPAB,HNRNPAB,"array([3.67109861, 7.2358883 ])"
850,TP63,TP63,"array([3.65909196, 7.20149715])"
851,NR1H4,NR1H4,"array([3.69486388, 7.16542599])"
852,NCOA1,NCOA1,"array([3.66873588, 7.1341021 ])"
853,APBA2,APBA2,"array([3.55073239, 7.25220464])"
854,CLSTN1,CLSTN1,"array([3.54558445, 7.25653209])"
855,FYB,FYB,"array([3.54389641, 7.10123396])"
856,PRKAB1,PRKAB1,"array([3.616583  , 7.20727134])"
857,PRKAG1,PRKAG1,"array([3.66205144, 7.21253452])"
858,PRKAG2,PRKAG2,"array([3.63453694, 7.16666722])"
859,PRKAB2,PRKAB2,"array([3.60666149, 7.20975786])"
860,RGPD5,RGPD5,"array([3.46336839, 7.22229676])"
861,TNPO1,TNPO1,"array([3.62535234, 7.19837292])"
862,DNMT3A,DNMT3A,"array([3.7156902 , 7.13470616])"
863,CDC5L,CDC5L,"array([3.66362886, 7.20080546])"
864,PPL,PPL,"array([3.5886234 , 7.25122105])"
865,KAZN,KAZN,"array([3.65748765, 7.34475567])"
866,SAFB,SAFB,"array([3.67222908, 7.22845229])"
867,SAFB2,SAFB2,"array([3.68937725, 7.21281045])"
868,MAPK10,MAPK10,"array([3.6269168 , 7.17329461])"
869,MAPK11,MAPK11,"array([3.62321928, 7.16947076])"
870,HDAC3,HDAC3,"array([3.67739481, 7.15608464])"
871,SMAD7,SMAD7,"array([3.63362826, 7.133613  ])"
872,TRIP6,TRIP6,"array([3.66086225, 7.1668885 ])"
873,LPAR2,LPAR2,"array([3.63631812, 7.06391273])"
874,LHX2,LHX2,"array([3.77600313, 7.01338021])"
875,E2F6,E2F6,"array([3.73582517, 7.12941806])"
876,RYBP,RYBP,"array([3.67026296, 7.14792361])"
877,POLE2,POLE2,"array([3.77826567, 7.18266416])"
878,SAP18,SAP18,"array([3.67999968, 7.19572428])"
879,BTG1,BTG1,"array([3.73613897, 7.15764283])"
880,PRMT1,PRMT1,"array([3.68300156, 7.16669113])"
881,RNF216,RNF216,"array([3.55621584, 7.21305392])"
882,TLR3,TLR3,"array([3.53200533, 7.15603956])"
883,TLR4,TLR4,"array([3.55247227, 7.19965772])"
884,TLR5,TLR5,"array([3.45180844, 7.18820883])"
885,ENAH,ENAH,"array([3.60454911, 7.24913395])"
